"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005216","monoatomic ion channel activity","7/82","443/28409",0.0158013544018059,5.47439850245004,5.10679367692193,0.00029718802036107,0.0029001451642132,0.00172595583512781,"Gabra1/Gria1/Grin2b/Hcn1/Kcnb1/Kcnma1/Snap25",7
"GO:0022849","glutamate-gated calcium ion channel activity","2/82","10/28409",0.2,69.290243902439,11.620748563808,0.000364829899754453,0.00344156205435034,0.00204816785827062,"Gria1/Grin2b",2
"GO:0005261","monoatomic cation channel activity","6/82","334/28409",0.0179640718562874,6.22367460201548,5.16673790079169,0.000417465972455672,0.00375307957191425,0.00223356046682641,"Gria1/Grin2b/Hcn1/Kcnb1/Kcnma1/Snap25",6
"GO:0051020","GTPase binding","6/82","338/28409",0.0177514792899408,6.15002164814548,5.12466436795378,0.000444544853515729,0.00375307957191425,0.00223356046682641,"Gria1/Itpka/Lrrk2/Nckap1/Nsf/Pak1",6
"GO:0005267","potassium channel activity","4/82","123/28409",0.032520325203252,11.2667063255998,6.1393853164705,0.000450900019240581,0.00375307957191425,0.00223356046682641,"Hcn1/Kcnb1/Kcnma1/Snap25",4
"GO:0030165","PDZ domain binding","4/82","123/28409",0.032520325203252,11.2667063255998,6.1393853164705,0.000450900019240581,0.00375307957191425,0.00223356046682641,"Gria1/Lin7a/Nsf/Shisa6",4
"GO:0099094","ligand-gated monoatomic cation channel activity","4/82","125/28409",0.032,11.0864390243902,6.08064184996205,0.000479236787960258,0.00384621560494469,0.00228898827149396,"Gria1/Grin2b/Hcn1/Kcnma1",4
"GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","3/82","53/28409",0.0566037735849057,19.6104463874827,7.29624158955065,0.000489271243031834,0.00384621560494469,0.00228898827149396,"Gabra1/Gria1/Grin2b",3
"GO:0022824","transmitter-gated monoatomic ion channel activity","3/82","59/28409",0.0508474576271186,17.6161637040099,6.87396317198591,0.000670574008153711,0.00499401169230264,0.00297207316633224,"Gabra1/Gria1/Grin2b",3
"GO:0022835","transmitter-gated channel activity","3/82","59/28409",0.0508474576271186,17.6161637040099,6.87396317198591,0.000670574008153711,0.00499401169230264,0.00297207316633224,"Gabra1/Gria1/Grin2b",3
"GO:0016018","cyclosporin A binding","2/82","14/28409",0.142857142857143,49.493031358885,9.76448582146528,0.000732253119388571,0.00506399356675052,0.00301372129693168,"Ppp3ca/Ppp3r1",2
"GO:0031748","D1 dopamine receptor binding","2/82","14/28409",0.142857142857143,49.493031358885,9.76448582146528,0.000732253119388571,0.00506399356675052,0.00301372129693168,"Atp1a3/Nsf",2
"GO:0004713","protein tyrosine kinase activity","4/82","140/28409",0.0285714285714286,9.898606271777,5.67881539297017,0.000733652778221807,0.00506399356675052,0.00301372129693168,"Epha7/Nrp1/Ntrk2/Ptk2b",4
"GO:0004714","transmembrane receptor protein tyrosine kinase activity","3/82","63/28409",0.0476190476190476,16.4976771196283,6.62548929184305,0.000812363494121085,0.00547378259133969,0.00325759797141287,"Epha7/Nrp1/Ntrk2",3
"GO:0022843","voltage-gated monoatomic cation channel activity","4/82","145/28409",0.0275862068965517,9.55727502102607,5.55814206940327,0.000836317436895671,0.00550413568933662,0.00327566193153751,"Hcn1/Kcnb1/Kcnma1/Snap25",4
"GO:0019838","growth factor binding","4/82","147/28409",0.0272108843537415,9.42724406835905,5.51149931751575,0.000880085185742011,0.0056605478992043,0.00336874712245746,"Dusp1/Epha7/Nrp1/Ntrk2",4
"GO:0004970","glutamate-gated receptor activity","2/82","16/28409",0.125,43.3064024390244,9.10725319927061,0.00096199558137563,0.00604988332287341,0.00360045129871581,"Gria1/Grin2b",2
"GO:0005230","extracellular ligand-gated monoatomic ion channel activity","3/82","70/28409",0.0428571428571429,14.8479094076655,6.24119767029682,0.00110367765898873,0.00679001690203938,0.00404092506723563,"Gabra1/Gria1/Grin2b",3
"GO:0017022","myosin binding","3/82","78/28409",0.0384615384615385,13.3250469043152,5.86451220647307,0.00150865197707104,0.00891326211928704,0.00530452646117139,"Gria1/Rab6b/Snap25",3
"GO:0031489","myosin V binding","2/82","20/28409",0.1,34.6451219512195,8.09820976196517,0.00151179004143384,0.00891326211928704,0.00530452646117139,"Gria1/Rab6b",2
"GO:0019199","transmembrane receptor protein kinase activity","3/82","81/28409",0.037037037037037,12.8315266485998,5.73723056396265,0.00168149459567834,0.00971148919544837,0.005779573261193,"Epha7/Nrp1/Ntrk2",3
