"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048787","presynaptic active zone membrane","7/85","78/28829",0.0897435897435897,30.4378582202112,14.1569647523768,3.35841139636452e-09,6.74735380542326e-08,3.24592871801738e-08,"Gria1/Grin2b/Hcn1/Kcnma1/Kctd12/Napb/Snap25",7
"GO:0042734","presynaptic membrane","10/85","274/28829",0.0364963503649635,12.3782739373121,10.2909081506747,8.53434656943374e-09,1.57174215987071e-07,7.56113160976147e-08,"Atp1a3/Gria1/Grin2b/Grm3/Hcn1/Kcnma1/Kctd12/Napb/Ppfia2/Snap25",10
"GO:0043679","axon terminus","9/85","209/28829",0.0430622009569378,14.6051787222066,10.7345958200998,1.1902391307367e-08,2.02340652225239e-07,9.73393944974955e-08,"Atp1a3/Cplx1/Cplx2/Grin2b/Hcn1/Kcnma1/Lrrk2/Ntrk2/Slc8a2",9
"GO:0032590","dendrite membrane","6/85","56/28829",0.107142857142857,36.3390756302521,14.3946047194864,1.58425217375214e-08,2.50085521713731e-07,1.20307871841328e-07,"Gabra1/Gria1/Hcn1/Hpca/Kcnb1/Shisa6",6
"GO:0031252","cell leading edge","12/85","484/28829",0.0247933884297521,8.40904229460379,8.93901449644568,1.90001637563064e-08,2.79935746009581e-07,1.346678273254e-07,"Dgkz/Gabra1/Gria1/Hcn1/Hpca/Kcnb1/Klhl2/Nckap1/Pak1/Ptk2b/Shisa6/Snap25",12
"GO:0043204","perikaryon","9/85","226/28829",0.0398230088495575,13.5065590838105,10.2643010924901,2.34156060891419e-08,3.23428059106272e-07,1.55590540460745e-07,"Cplx1/Cplx2/Hpca/Kcnb1/Kif5a/Lrrk2/Ncdn/Ntrk2/Pam",9
"GO:0044306","neuron projection terminus","9/85","231/28829",0.038961038961039,13.2142093200917,10.1355340014098,2.82752176456554e-08,3.6757782939352e-07,1.76829534502241e-07,"Atp1a3/Cplx1/Cplx2/Grin2b/Hcn1/Kcnma1/Lrrk2/Ntrk2/Slc8a2",9
"GO:0034702","monoatomic ion channel complex","10/85","349/28829",0.0286532951289398,9.71818641496713,8.91070342844001,8.32085489889905e-08,1.02161607369816e-06,4.91465698706903e-07,"Gabra1/Gria1/Grin2b/Hcn1/Kcnb1/Kcnma1/Olfm2/Ptk2b/Shisa6/Snap25",10
"GO:0031256","leading edge membrane","8/85","205/28829",0.0390243902439024,13.2356958393113,9.56056500914936,1.71670738038428e-07,1.91000757529792e-06,9.18841462753465e-07,"Gabra1/Gria1/Hcn1/Hpca/Kcnb1/Nckap1/Pak1/Shisa6",8
"GO:0032589","neuron projection membrane","6/85","83/28829",0.072289156626506,24.5179305457123,11.6678961886929,1.72851364280355e-07,1.91000757529792e-06,9.18841462753465e-07,"Gabra1/Gria1/Hcn1/Hpca/Kcnb1/Shisa6",6
"GO:0008328","ionotropic glutamate receptor complex","5/85","44/28829",0.113636363636364,38.5414438502674,13.5518101978702,1.9620889655318e-07,2.06486505420252e-06,9.93338273276753e-07,"Gria1/Grin2b/Olfm2/Ptk2b/Shisa6",5
"GO:1902495","transmembrane transporter complex","11/85","491/28829",0.0224032586558045,7.5983946328022,8.01932014389204,2.14646531494335e-07,2.15622197546582e-06,1.0372870660731e-06,"Atp1a3/Gabra1/Gria1/Grin2b/Hcn1/Kcnb1/Kcnma1/Olfm2/Ptk2b/Shisa6/Snap25",11
"GO:0098878","neurotransmitter receptor complex","5/85","46/28829",0.108695652173913,36.8657289002558,13.2383441157014,2.46511328391842e-07,2.36865232933031e-06,1.13948028226893e-06,"Gria1/Grin2b/Olfm2/Ptk2b/Shisa6",5
"GO:0043195","terminal bouton","6/85","95/28829",0.0631578947368421,21.4209287925697,10.8413250870407,3.86947876539903e-07,3.56314502980494e-06,1.7141112074794e-06,"Cplx1/Cplx2/Grin2b/Kcnma1/Lrrk2/Ntrk2",6
"GO:0099092","postsynaptic density, intracellular component","5/85","53/28829",0.0943396226415094,31.9966703662597,12.2823334759132,5.07789493084044e-07,4.48885911886295e-06,2.15944163374688e-06,"Anks1b/Gria1/Grin2b/Nr3c2/Ptk2b",5
"GO:0030426","growth cone","8/85","242/28829",0.0330578512396694,11.2120563928051,8.67520435661958,6.05706842927081e-07,5.14850816488019e-06,2.47677696905406e-06,"Kif5a/Lrrk2/Nrp1/Ntrk2/Pak1/Pcdh9/Ptk2b/Snap25",8
"GO:0060076","excitatory synapse","6/85","105/28829",0.0571428571428571,19.3808403361345,10.2607869579378,6.99893443580656e-07,5.72875744560463e-06,2.75591570376788e-06,"Gria1/Grin2b/Ntrk2/Ppp3r1/Shank1/Shisa6",6
"GO:0030427","site of polarized growth","8/85","250/28829",0.032,10.8532705882353,8.5088333336023,7.73821731155651e-07,6.10766437804996e-06,2.9381952949895e-06,"Kif5a/Lrrk2/Nrp1/Ntrk2/Pak1/Pcdh9/Ptk2b/Snap25",8
"GO:0099091","postsynaptic specialization, intracellular component","5/85","61/28829",0.0819672131147541,27.8003857280617,11.3944730262001,1.03341471774198e-06,7.87533284899922e-06,3.78856212311942e-06,"Anks1b/Gria1/Grin2b/Nr3c2/Ptk2b",5
"GO:0097440","apical dendrite","4/85","31/28829",0.129032258064516,43.7631878557875,12.9542678835003,2.08363802172988e-06,1.53494667600768e-05,7.38412070858659e-06,"Grin2b/Hcn1/Kif5a/Ptk2b",4
"GO:0099522","cytosolic region","5/85","72/28829",0.0694444444444444,23.5531045751634,10.4194287836941,2.36945815051437e-06,1.68919435891508e-05,8.12615528699326e-06,"Anks1b/Kif5a/Lrrk2/Ppfia2/Prkce",5
"GO:0043235","receptor complex","9/85","416/28829",0.0216346153846154,7.3376979638009,7.08048122037438,3.89199009666858e-06,2.68790566051174e-05,1.29306249922213e-05,"Gabra1/Gria1/Grin2b/Kctd12/Nr3c2/Ntrk2/Olfm2/Ptk2b/Shisa6",9
"GO:0032839","dendrite cytoplasm","4/85","37/28829",0.108108108108108,36.6664546899841,11.8050547196133,4.31500591764679e-06,2.88974638727254e-05,1.39016139611587e-05,"Hpca/Kif5a/Lrrk2/Stau2",4
"GO:0099243","extrinsic component of synaptic membrane","4/85","38/28829",0.105263157894737,35.7015479876161,11.640064571212,4.8118356937231e-06,3.12769320092002e-05,1.50462973704654e-05,"Cnksr2/Nbea/Olfm2/Snap25",4
"GO:0030133","transport vesicle","9/85","445/28829",0.0202247191011236,6.85951090548579,6.77403897013155,6.69982086971036e-06,4.23045832058854e-05,2.03513355741578e-05,"Gria1/Grin2b/Lin7a/Lrrk2/Nrgn/Pam/Ppfia2/Snap25/Syt5",9
"GO:0030658","transport vesicle membrane","7/85","250/28829",0.028,9.49661176470588,7.33728489020974,9.41259258307101e-06,5.77828600238526e-05,2.77974225406483e-05,"Gria1/Grin2b/Lin7a/Lrrk2/Nrgn/Pam/Syt5",7
"GO:0044327","dendritic spine head","3/85","15/28829",0.2,67.8329411764706,14.079185953256,1.09703523886834e-05,6.55256183215955e-05,3.15222074326323e-05,"Atp1a3/Hpca/Nrgn",3
"GO:0120111","neuron projection cytoplasm","5/85","100/28829",0.05,16.9582352941176,8.69296091513706,1.19518469385784e-05,6.93442263800578e-05,3.33592134526594e-05,"Arc/Hpca/Kif5a/Lrrk2/Stau2",5
"GO:0098982","GABA-ergic synapse","6/85","172/28829",0.0348837209302326,11.8313269493844,7.74771513744027,1.22372164200102e-05,6.93442263800578e-05,3.33592134526594e-05,"Gabra1/Kctd12/Nbea/Nr3c2/Pak1/Sst",6
"GO:0031201","SNARE complex","4/85","49/28829",0.0816326530612245,27.6869147659064,10.1670306130283,1.34748555828919e-05,7.26327581419293e-05,3.49412173009519e-05,"Cplx1/Cplx2/Napb/Snap25",4
"GO:0099523","presynaptic cytosol","4/85","49/28829",0.0816326530612245,27.6869147659064,10.1670306130283,1.34748555828919e-05,7.26327581419293e-05,3.49412173009519e-05,"Anks1b/Lrrk2/Ppfia2/Prkce",4
"GO:0042383","sarcolemma","6/85","187/28829",0.0320855614973262,10.8822900283108,7.37258598018339,1.9651559289974e-05,0.000103404633406768,4.9744548578631e-05,"Atp1a3/Kcnb1/Ppp3ca/Ppp3r1/Prkce/Slc8a2",6
"GO:0031253","cell projection membrane","8/85","396/28829",0.0202020202020202,6.85181224004753,6.37631481127653,2.26048716288207e-05,0.000116178526278358,5.58896458876596e-05,"Gabra1/Gria1/Hcn1/Hpca/Kcnb1/Nckap1/Pak1/Shisa6",8
"GO:0019897","extrinsic component of plasma membrane","5/85","129/28829",0.0387596899224806,13.1459188326493,7.51843412326689,4.08671517168205e-05,0.000205264557486757,9.87459885980591e-05,"Cnksr2/Gna14/Nbea/Olfm2/Snap25",5
"GO:0098686","hippocampal mossy fiber to CA3 synapse","4/85","67/28829",0.0597014925373134,20.2486391571554,8.57770308065757,4.68179518998143e-05,0.00022957987980111,0.000110443285829541,"Anks1b/Epha7/Grin2b/Ppp3r1",4
"GO:0098890","extrinsic component of postsynaptic membrane","3/85","24/28829",0.125,42.3955882352941,11.0323709711196,4.78726150427162e-05,0.00022957987980111,0.000110443285829541,"Cnksr2/Nbea/Olfm2",3
"GO:0030027","lamellipodium","6/85","220/28829",0.0272727272727273,9.24994652406417,6.67965839074582,4.88246803196931e-05,0.00022957987980111,0.000110443285829541,"Dgkz/Klhl2/Nckap1/Pak1/Ptk2b/Snap25",6
"GO:0043198","dendritic shaft","4/85","74/28829",0.0540540540540541,18.333227344992,8.11861084699197,6.91885295573202e-05,0.000318555521503495,0.000153246523800205,"Gria1/Hcn1/Nsf/Stau2",4
"GO:0032281","AMPA glutamate receptor complex","3/85","29/28829",0.103448275862069,35.0860040567951,9.98669907984862,8.55105661024104e-05,0.00038567010425781,0.00018553312945958,"Gria1/Olfm2/Shisa6",3
"GO:0008076","voltage-gated potassium channel complex","4/85","82/28829",0.048780487804878,16.5446197991392,7.66538342693778,0.00010330561247339,0.000456610807132386,0.00021966035494342,"Hcn1/Kcnb1/Kcnma1/Snap25",4
"GO:0005802","trans-Golgi network","6/85","261/28829",0.0229885057471264,7.79688979039892,5.99837593255205,0.000125027595449285,0.000531992151919368,0.000255923826357972,"Lrrk2/Nbea/Pam/Pcsk1n/Rbfox1/Snap25",6
"GO:0098791","Golgi apparatus subcompartment","7/85","376/28829",0.0186170212765957,6.3142365456821,5.64045176520096,0.000125174623981028,0.000531992151919368,0.000255923826357972,"Lrrk2/Nbea/Nsf/Pam/Pcsk1n/Rbfox1/Snap25",7
"GO:0044305","calyx of Held","3/85","36/28829",0.0833333333333333,28.2637254901961,8.90094483732586,0.000164618426825639,0.000686427779782382,0.000330217698299693,"Atp1a3/Cplx1/Cplx2",3
"GO:0034705","potassium channel complex","4/85","96/28829",0.0416666666666667,14.131862745098,7.0083306320577,0.000190155047561232,0.000778227139093191,0.000374379333405155,"Hcn1/Kcnb1/Kcnma1/Snap25",4
"GO:0032809","neuronal cell body membrane","3/85","39/28829",0.0769230769230769,26.089592760181,8.52605639008782,0.000209366532912642,0.000841272795885344,0.000404708513381375,"Gria1/Hpca/Kcnb1",3
"GO:0008021","synaptic vesicle","6/85","289/28829",0.0207612456747405,7.04148178302463,5.61317425618708,0.000217056481050441,0.000856597898431205,0.000412080913272454,"Gria1/Grin2b/Lrrk2/Ppfia2/Snap25/Syt5",6
"GO:0044298","cell body membrane","3/85","42/28829",0.0714285714285714,24.2260504201681,8.1911508344442,0.000261324305697165,0.00101320476419427,0.00048741929594485,"Gria1/Hpca/Kcnb1",3
"GO:0019898","extrinsic component of membrane","5/85","193/28829",0.0259067357512953,8.78665041145992,5.9022319429156,0.000271415380859816,0.00103418619258654,0.000497512767093311,"Cnksr2/Gna14/Nbea/Olfm2/Snap25",5
"GO:0098802","plasma membrane signaling receptor complex","5/85","196/28829",0.0255102040816327,8.65216086434574,5.84550205764386,0.000291396414967497,0.00109150182555622,0.000525085422153742,"Gria1/Grin2b/Olfm2/Ptk2b/Shisa6",5
"GO:0070382","exocytic vesicle","6/85","309/28829",0.0194174757281553,6.58572244431753,5.36817849938415,0.000310542582351201,0.00114383184499359,0.000550259663464408,"Gria1/Grin2b/Lrrk2/Ppfia2/Snap25/Syt5",6
"GO:0099147","extrinsic component of postsynaptic density membrane","2/85","10/28829",0.2,67.8329411764706,11.4946099251441,0.000380711705701078,0.0013792997862285,0.000663535500876771,"Cnksr2/Olfm2",2
"GO:0098892","extrinsic component of postsynaptic specialization membrane","2/85","12/28829",0.166666666666667,56.5274509803922,10.4620573075343,0.00055623952672481,0.00198272476461586,0.000953823297100269,"Cnksr2/Olfm2",2
"GO:0099568","cytoplasmic region","6/85","351/28829",0.0170940170940171,5.79768728004022,4.91783404874431,0.000608397026487833,0.00213421814053668,0.00102670174896025,"Arc/Hpca/Kif5a/Lrrk2/Nr3c2/Stau2",6
"GO:1990635","proximal dendrite","2/85","15/28829",0.133333333333333,45.2219607843137,9.3159031779847,0.000879852460391907,0.0030382405272908,0.00146159701479577,"Gria1/Kcnb1",2
"GO:0030018","Z disc","4/85","149/28829",0.0268456375838926,9.10509277536518,5.39392208193559,0.00100285110846724,0.00340969376878861,0.00164029088186544,"Grin2b/Pak1/Ppp3ca/Sphkap",4
"GO:0043292","contractile muscle fiber","5/85","268/28829",0.0186567164179104,6.32769973661106,4.76500708082248,0.00119723856070083,0.00400893518052854,0.00192856610256434,"Cst3/Grin2b/Pak1/Ppp3ca/Sphkap",5
"GO:0032591","dendritic spine membrane","2/85","19/28829",0.105263157894737,35.7015479876161,8.22805407604005,0.00142196654424783,0.004643737702375,0.00223394859699869,"Gria1/Shisa6",2
"GO:0031674","I band","4/85","164/28829",0.024390243902439,8.27230989956958,5.078803917369,0.00142884236996154,0.004643737702375,0.00223394859699869,"Grin2b/Pak1/Ppp3ca/Sphkap",4
"GO:0035770","ribonucleoprotein granule","5/85","285/28829",0.0175438596491228,5.95025799793602,4.56705209209167,0.00156966724619755,0.00502748494796607,0.00241855670276053,"Arc/Hnrnpa3/Kif5a/Rbfox1/Stau2",5
"GO:0032838","plasma membrane bounded cell projection cytoplasm","5/85","307/28829",0.0162866449511401,5.52385514466373,4.33342223759928,0.00217034027713927,0.00685207430353968,0.00329630628557994,"Arc/Hpca/Kif5a/Lrrk2/Stau2",5
"GO:0005798","Golgi-associated vesicle","3/85","98/28829",0.0306122448979592,10.3825930372149,5.05945414058627,0.00307482267717947,0.00957092692474174,0.00460425634388624,"Itm2b/Lrrk2/Nrgn",3
